Date,Round,HomeTeam,AwayTeam,Possession_Home,Possession_Away,Home_duels_success_rate,Away_duels_success_rate,Home_aerials_success_rate,Away_aerials_success_rate,Home_interceptions,Away_interceptions,Home_offsides,Away_offsides,Home_corners,Away_corners,Home_passes,Away_passes,Home_long_passes,Away_long_passes,Home_passing_acc,Away_passing_acc,Home_passing_acc_opp_half,Away_passing_acc_opp_half,Home_crosses,Away_crosses,Home_crossing_acc,Away_crossing_acc,HomeGoals,AwayGoals,HomeShots,AwayShots,HomeSOT,AwaySOT,Home_blocked_shots,Away_blocked_shots,Home_Shots_OB,Away_Shots_OB,Home_Shots_IB,Away_shots_IB,Home_shooting_acc,Away_shooting_acc,HomeTackles,AwayTackles,Home_Tackle_success_rate,Away_Tackle_success_rate,HomeClearances,AwayClearances,HomeFouls,AwayFouls,HomeYellows,AwayYellows,HomeReds,AwayReds,Referee,Time
17/04/2021,33,Marseille,Lorient,0.73,0.27,0.6,0.4,0.69,0.31,14,12,1,0,8,3,727,269,46,44,0.9,0.73,0.82,0.64,25,5,0.2,0.4,3,2,13,12,5,6,3,1,1,8,12,4,0.38,0.5,11,9,0.64,0.44,7,28,9,15,1,0,0,0,Hakim Ben El Hadj, 17:00
18/04/2021,33,Nantes,Lyon,0.49,0.51,0.46,0.54,0.42,0.58,9,7,2,1,5,4,473,494,66,71,0.8,0.78,0.71,0.68,21,12,0.1,0.25,1,2,12,11,3,4,4,2,8,2,4,9,0.25,0.36,22,19,0.46,0.79,12,22,16,10,0,1,0,0,Benoît Bastien, 21:00
18/04/2021,33,Nîmes,Strasbourg,0.52,0.48,0.47,0.53,0.55,0.45,12,16,3,0,2,1,476,448,62,75,0.83,0.8,0.62,0.68,16,10,0.12,0,1,1,5,7,1,3,0,2,0,3,5,4,0.2,0.43,12,21,0.58,0.62,9,14,10,17,0,2,0,1,Antony Gautier, 15:00
18/04/2021,33,Psg,Asse,0.72,0.28,0.52,0.48,0.45,0.55,6,18,0,4,13,3,680,265,30,52,0.89,0.74,0.79,0.55,33,15,0.06,0.27,3,2,17,7,5,5,4,0,7,3,10,4,0.29,0.71,18,17,0.44,0.59,10,34,13,15,1,1,0,0,Ruddy Buquet, 13:00
18/04/2021,33,Reims,Fc Metz,0.48,0.52,0.49,0.51,0.39,0.61,7,11,1,3,10,4,429,488,49,52,0.83,0.83,0.65,0.72,31,14,0.23,0.29,0,0,15,11,6,2,2,3,7,7,8,4,0.4,0.18,19,12,0.58,0.75,13,26,13,17,3,1,0,0,Jérôme Miguelgorry, 15:00
25/04/2021,34,Angers,Monaco,0.41,0.59,0.4,0.6,0.38,0.62,10,10,2,2,4,1,366,539,71,60,0.73,0.83,0.56,0.68,14,13,0,0.15,0,1,4,10,0,3,1,2,3,3,1,7,0,0.3,13,20,0.46,0.45,10,11,18,11,2,2,0,0,Hakim Ben El Hadj, 17:05
25/04/2021,34,Lens,Nîmes,0.43,0.57,0.52,0.48,0.5,0.5,12,12,1,1,4,6,360,461,56,57,0.77,0.82,0.69,0.72,9,25,0.22,0.24,2,1,7,16,4,2,1,5,2,7,5,9,0.57,0.12,20,17,0.6,0.47,31,3,14,15,1,2,1,0,Aurélien Petit, 15:00
25/04/2021,34,Lorient,Bordeaux,0.44,0.56,0.53,0.47,0.34,0.66,8,7,1,1,6,3,382,498,66,50,0.76,0.84,0.71,0.74,15,13,0.4,0.23,4,1,13,13,7,7,0,2,4,6,9,7,0.54,0.54,25,8,0.76,0.38,17,10,9,14,2,3,0,0,Jérémie Pignard, 15:00
25/04/2021,34,Lyon,Lille,0.46,0.54,0.53,0.47,0.5,0.5,9,12,1,1,8,4,478,575,63,54,0.8,0.86,0.67,0.79,22,14,0.32,0.5,2,3,7,16,2,8,3,3,2,3,5,13,0.29,0.5,10,12,0.6,0.58,8,23,9,13,0,3,0,0,François Letexier, 21:00
24/04/2021,34,Fc Metz,Psg,0.33,0.67,0.44,0.56,0.54,0.46,19,9,1,0,1,9,325,678,49,48,0.82,0.89,0.69,0.8,11,15,0.18,0.27,1,3,8,19,3,8,1,1,3,6,5,13,0.38,0.42,15,28,0.73,0.61,17,9,12,12,1,4,0,0,Willy Delajod, 17:00
25/04/2021,34,Nice,Montpellier,0.59,0.41,0.54,0.46,0.48,0.52,5,6,1,2,7,6,500,331,52,70,0.86,0.76,0.73,0.66,18,26,0.28,0.42,3,1,18,14,8,3,7,3,5,3,13,11,0.44,0.21,16,22,0.31,0.64,23,16,13,17,1,2,0,0,Bastien Dechepy, 13:00
23/04/2021,34,Reims,Marseille,0.41,0.59,0.53,0.47,0.54,0.46,14,11,2,2,5,2,413,598,59,37,0.86,0.88,0.72,0.77,16,11,0.25,0.09,1,3,10,11,1,6,6,3,5,5,5,6,0.1,0.55,19,11,0.42,0.73,18,14,9,2,0,0,1,0,Eric Wattellier, 21:00
25/04/2021,34,Rennes,Dijon Fco,0.74,0.26,0.52,0.48,0.5,0.5,6,8,3,1,8,2,774,263,45,49,0.92,0.78,0.85,0.63,12,7,0.42,0,5,1,25,4,12,1,6,1,8,1,17,3,0.48,0.25,15,15,0.6,0.27,6,11,13,8,6,3,0,0,Jérémy Stinat, 15:00
24/04/2021,34,Asse,Brest,0.43,0.57,0.5,0.5,0.67,0.33,15,9,1,0,3,2,325,442,54,69,0.78,0.78,0.69,0.63,19,16,0.42,0.12,1,2,6,12,3,7,0,2,0,4,6,8,0.5,0.58,16,24,0.62,0.54,18,12,17,11,2,1,0,0,Florent Batta, 13:00
25/04/2021,34,Strasbourg,Nantes,0.64,0.36,0.5,0.5,0.54,0.46,12,11,0,4,6,4,510,276,79,61,0.78,0.66,0.67,0.57,24,17,0.21,0.12,1,2,12,7,4,5,4,0,4,3,8,4,0.33,0.71,22,23,0.64,0.52,21,26,15,13,1,3,0,0,Ruddy Buquet, 15:00
02/05/2021,35,Brest,Nantes,0.59,0.41,0.49,0.51,0.41,0.59,10,15,2,2,5,5,564,394,58,58,0.84,0.76,0.72,0.68,18,13,0.06,0.23,1,4,16,12,7,6,6,5,7,3,9,9,0.44,0.5,15,20,0.6,0.7,19,24,12,10,2,0,0,0,Mikael Lesage, 15:00
02/05/2021,35,Dijon Fco,Fc Metz,0.45,0.55,0.43,0.57,0.44,0.56,10,19,0,1,6,3,398,491,55,58,0.79,0.84,0.64,0.7,13,19,0.46,0.21,1,5,10,14,4,6,2,1,2,6,8,8,0.4,0.43,12,27,0.25,0.56,12,7,11,16,1,1,1,0,Frank Schneider, 15:00
01/05/2021,35,Lille,Nice,0.55,0.45,0.53,0.47,0.64,0.36,7,17,2,2,5,1,617,492,50,38,0.89,0.87,0.81,0.69,14,13,0.29,0,2,0,12,0,4,0,4,0,9,0,3,0,0.33,0,13,14,0.69,0.5,11,10,9,12,2,1,0,1,Amaury Delerue, 21:00
02/05/2021,35,Lorient,Angers,0.5,0.5,0.5,0.5,0.62,0.38,15,15,4,0,5,0,541,544,43,74,0.86,0.85,0.76,0.74,11,12,0.18,0.25,2,0,13,9,4,2,3,1,4,7,9,2,0.31,0.22,15,15,0.4,0.47,16,7,8,13,1,3,1,1,Willy Delajod, 15:00
02/05/2021,35,Monaco,Lyon,0.48,0.52,0.48,0.52,0.49,0.51,5,16,2,3,5,5,435,472,67,67,0.73,0.8,0.61,0.72,10,19,0.4,0.47,2,3,12,17,4,5,2,3,2,7,10,10,0.33,0.29,17,10,0.47,0.7,16,8,23,16,1,2,2,3,Clément Turpin, 21:00
02/05/2021,35,Montpellier,Asse,0.45,0.55,0.52,0.48,0.42,0.57,12,15,1,0,7,7,358,440,61,56,0.76,0.83,0.61,0.71,21,19,0.24,0.21,1,2,13,19,2,7,6,8,3,5,10,14,0.15,0.37,25,8,0.68,0.5,22,19,15,12,2,1,0,0,Karim Abed, 17:05
01/05/2021,35,Psg,Lens,0.59,0.41,0.46,0.54,0.46,0.55,10,14,3,2,6,2,595,398,37,42,0.9,0.87,0.83,0.78,11,15,0.36,0.27,2,1,14,15,6,3,3,1,5,5,9,10,0.43,0.2,15,21,0.47,0.43,8,12,14,16,4,2,0,0,Jérôme Brisard, 17:00
30/04/2021,35,Marseille,Strasbourg,0.68,0.32,0.52,0.48,0.58,0.42,5,6,1,0,5,6,643,299,36,59,0.89,0.76,0.83,0.61,23,19,0.22,0.21,1,1,8,8,4,5,0,0,5,3,3,5,0.5,0.62,6,15,0.83,0.6,16,25,10,14,4,2,0,0,Stéphanie Frappart, 21:00
02/05/2021,35,Bordeaux,Rennes,0.45,0.55,0.37,0.63,0.42,0.58,14,9,1,1,3,5,401,475,56,41,0.82,0.83,0.68,0.69,9,22,0.33,0.09,1,0,9,9,4,2,3,3,3,5,6,4,0.44,0.22,14,23,0.86,0.56,20,9,14,14,4,1,0,1,Antony Gautier, 13:00
02/05/2021,35,Nîmes,Reims,0.51,0.49,0.4,0.6,0.36,0.64,11,6,1,0,10,5,400,391,59,54,0.8,0.77,0.63,0.62,26,13,0.23,0.15,2,2,18,12,7,7,4,2,8,6,10,6,0.39,0.58,14,13,0.5,0.85,14,30,15,13,2,2,0,0,Benoît Millot, 15:00
09/05/2021,36,Angers,Dijon Fco,0.44,0.56,0.41,0.59,0.25,0.75,12,12,2,1,1,4,470,585,51,40,0.83,0.86,0.71,0.69,5,11,0.6,0.27,3,0,12,5,5,1,2,3,5,1,7,4,0.42,0.2,19,12,0.74,0.67,9,9,8,11,0,0,0,0,Jérôme Brisard, 15:00
07/05/2021,36,Lens,Lille,0.49,0.51,0.43,0.57,0.67,0.33,14,10,0,0,5,4,497,529,41,51,0.9,0.89,0.77,0.79,20,12,0.25,0.33,0,3,11,11,5,6,2,0,2,6,9,5,0.46,0.55,8,17,0.62,0.59,7,14,15,9,1,2,1,0,Clément Turpin, 21:00
08/05/2021,36,Lyon,Lorient,0.59,0.41,0.57,0.43,0.68,0.32,16,17,0,1,5,1,598,415,47,45,0.88,0.82,0.8,0.68,11,8,0.18,0.25,4,1,25,8,11,2,6,3,5,5,20,3,0.44,0.25,19,15,0.53,0.6,4,17,17,10,2,2,0,0,Mikael Lesage, 17:00
09/05/2021,36,Fc Metz,Nîmes,0.59,0.41,0.54,0.46,0.7,0.3,14,14,1,2,0,6,564,380,52,57,0.84,0.77,0.77,0.62,12,17,0.25,0.18,0,3,11,10,2,5,4,2,6,3,5,7,0.18,0.5,11,18,0.55,0.5,16,5,13,12,1,2,0,0,François Letexier, 15:00
08/05/2021,36,Nantes,Bordeaux,0.5,0.5,0.45,0.55,0.47,0.53,9,8,0,2,5,2,417,426,76,65,0.74,0.75,0.68,0.6,14,13,0.07,0.31,3,0,11,10,3,2,4,2,7,3,4,7,0.27,0.2,9,16,0.56,0.5,18,24,13,20,0,5,0,0,Benoît Millot, 13:00
09/05/2021,36,Nice,Brest,0.63,0.37,0.45,0.55,0.3,0.7,5,12,0,0,7,5,612,367,49,49,0.91,0.81,0.83,0.74,30,12,0.27,0.33,3,2,14,9,5,2,2,3,1,4,13,5,0.36,0.22,12,13,0.83,0.69,6,24,8,11,1,1,1,0,Thomas Leonard, 15:00
09/05/2021,36,Reims,Monaco,0.39,0.61,0.48,0.52,0.5,0.5,13,8,1,0,3,3,403,655,62,51,0.82,0.88,0.66,0.76,12,10,0.25,0.5,0,1,8,7,2,2,2,2,3,4,5,3,0.25,0.29,8,18,0.62,0.33,12,10,11,13,1,3,0,0,Antony Gautier, 17:05
09/05/2021,36,Rennes,Psg,0.42,0.58,0.51,0.49,0.46,0.54,10,13,4,2,9,3,415,565,55,42,0.83,0.89,0.71,0.79,13,19,0.23,0.26,1,1,19,12,10,4,3,1,8,1,11,11,0.53,0.33,14,14,0.5,0.5,16,19,12,11,4,1,0,1,Ruddy Buquet, 21:00
09/05/2021,36,Asse,Marseille,0.45,0.55,0.4,0.6,0.33,0.67,9,6,2,3,10,4,313,386,68,56,0.76,0.78,0.56,0.66,17,21,0.24,0.38,1,0,18,15,5,4,5,3,8,6,10,9,0.28,0.27,15,19,0.53,0.47,19,17,22,12,1,3,0,0,Johan Hamel, 13:00
09/05/2021,36,Strasbourg,Montpellier,0.57,0.43,0.51,0.49,0.4,0.6,6,5,1,1,4,6,452,340,55,71,0.81,0.72,0.69,0.62,30,16,0.33,0.19,2,3,18,6,7,3,4,2,5,2,13,4,0.39,0.5,16,10,0.31,0.4,13,25,16,16,2,3,0,0,Jérôme Miguelgorry, 15:00
16/05/2021,37,Bordeaux,Lens,0.33,0.67,0.55,0.45,0.61,0.39,14,12,1,2,1,6,290,561,62,45,0.7,0.86,0.57,0.77,9,30,0.33,0.2,3,0,11,14,4,4,2,5,1,3,10,11,0.36,0.29,21,15,0.57,0.4,29,8,16,15,2,2,0,0,Eric Wattellier, 21:00
16/05/2021,37,Dijon Fco,Nantes,0.71,0.29,0.53,0.47,0.53,0.47,8,8,1,1,3,6,668,266,73,49,0.85,0.72,0.74,0.59,15,17,0.2,0.29,0,4,10,16,1,4,5,3,2,5,8,11,0.1,0.25,18,20,0.72,0.45,20,22,12,10,2,1,0,0,Karim Abed, 21:00
16/05/2021,37,Lille,Asse,0.59,0.41,0.54,0.46,0.58,0.42,9,8,1,1,3,6,597,399,62,60,0.84,0.78,0.77,0.58,15,19,0.2,0.21,0,0,14,8,3,1,5,4,9,2,5,6,0.21,0.12,20,20,0.4,0.55,15,25,11,14,1,2,0,0,Jérôme Brisard, 21:00
16/05/2021,37,Lorient,Fc Metz,0.38,0.62,0.52,0.48,0.3,0.7,7,11,0,0,2,1,383,635,49,50,0.78,0.87,0.66,0.74,8,15,0.12,0.07,2,1,6,3,2,1,2,1,1,3,5,0,0.33,0.33,25,13,0.64,0.54,17,6,16,19,1,4,0,0,Florent Batta, 21:00
16/05/2021,37,Marseille,Angers,0.53,0.47,0.64,0.36,0.5,0.5,11,7,2,2,3,4,543,480,38,47,0.9,0.88,0.78,0.78,13,10,0.31,0.2,3,2,16,11,11,5,2,3,6,5,10,6,0.69,0.46,25,8,0.48,0.62,10,11,16,12,3,2,0,0,Frank Schneider, 21:00
16/05/2021,37,Monaco,Rennes,0.39,0.61,0.5,0.5,0.45,0.55,14,5,2,0,4,4,365,561,68,81,0.73,0.8,0.63,0.66,10,17,0.3,0.24,2,1,11,9,3,2,6,2,3,5,8,4,0.27,0.22,23,12,0.44,0.42,20,14,12,14,2,2,0,1,Benoît Bastien, 21:00
16/05/2021,37,Montpellier,Brest,0.4,0.6,0.47,0.53,0.5,0.5,14,8,0,0,1,11,346,502,75,65,0.78,0.84,0.59,0.75,19,38,0.16,0.34,0,0,4,21,2,8,0,5,2,4,2,17,0.5,0.38,14,16,0.71,0.56,32,12,18,13,0,3,1,0,Aurélien Petit, 21:00
16/05/2021,37,Nice,Strasbourg,0.72,0.28,0.57,0.43,0.5,0.5,9,18,1,2,4,4,678,258,45,59,0.9,0.77,0.81,0.65,22,14,0.18,0.21,0,2,7,11,3,5,1,4,2,2,5,9,0.43,0.46,17,11,0.76,0.55,10,16,9,10,2,1,0,0,Mikael Lesage, 21:00
16/05/2021,37,Nîmes,Lyon,0.43,0.57,0.45,0.55,0.35,0.65,11,10,2,0,3,6,431,581,65,44,0.8,0.84,0.63,0.78,12,7,0.17,0.14,2,5,8,21,4,13,4,3,3,11,5,10,0.5,0.62,14,18,0.57,0.44,10,8,7,13,0,0,0,0,Ruddy Buquet, 21:00
16/05/2021,37,Psg,Reims,0.57,0.43,0.39,0.61,0.7,0.3,18,11,1,2,9,5,587,441,16,64,0.94,0.87,0.89,0.78,23,10,0.22,0.2,4,0,28,2,10,0,7,1,9,1,19,1,0.36,0,13,24,0.69,0.42,9,26,14,4,0,0,0,1,Clément Turpin, 21:00
23/05/2021,38,Angers,Lille,0.57,0.43,0.49,0.51,0.52,0.48,11,16,0,4,4,2,660,496,52,45,0.88,0.83,0.77,0.68,18,4,0.22,0,1,2,11,5,4,2,1,0,5,2,6,3,0.36,0.4,11,17,0.64,0.65,9,15,10,14,0,2,0,0,Benoît Bastien, 21:00
23/05/2021,38,Lens,Monaco,0.34,0.66,0.44,0.56,0.44,0.56,14,8,3,4,2,7,338,632,52,60,0.72,0.84,0.66,0.74,6,28,0.17,0.18,0,0,4,19,1,3,0,5,1,9,3,10,0.25,0.16,13,14,0.46,0.64,25,6,16,6,3,2,0,0,Jérémie Pignard, 21:00
23/05/2021,38,Lyon,Nice,0.54,0.46,0.5,0.5,0.5,0.5,7,15,2,0,6,6,510,432,40,62,0.84,0.83,0.76,0.7,20,13,0.25,0.31,2,3,12,14,6,6,2,2,4,5,8,9,0.5,0.43,19,14,0.74,0.57,8,20,8,10,1,2,0,0,Benoît Millot, 21:00
23/05/2021,38,Fc Metz,Marseille,0.35,0.65,0.44,0.56,0.53,0.47,11,10,1,0,1,10,320,586,51,60,0.8,0.86,0.68,0.63,15,28,0.07,0.21,1,1,10,9,3,2,4,1,7,3,3,6,0.3,0.22,12,14,0.33,0.36,31,8,14,10,3,2,0,0,Hakim Ben El Hadj, 21:00
23/05/2021,38,Nantes,Montpellier,0.49,0.51,0.54,0.46,0.55,0.45,7,11,1,1,9,5,354,376,54,74,0.76,0.77,0.7,0.57,28,21,0.14,0.19,1,2,15,8,5,5,6,1,7,0,8,8,0.33,0.62,19,25,0.47,0.56,14,26,8,11,2,2,0,0,Ruddy Buquet, 21:00
23/05/2021,38,Reims,Bordeaux,0.56,0.44,0.4,0.6,0.43,0.57,2,10,2,1,5,2,554,449,73,56,0.89,0.87,0.76,0.73,24,11,0.21,0.09,1,2,10,12,3,5,3,4,2,6,8,6,0.3,0.42,10,11,0.5,0.55,8,15,11,6,1,1,0,0,Jérôme Brisard, 21:00
23/05/2021,38,Rennes,Nîmes,0.68,0.32,0.5,0.5,0.64,0.36,10,14,0,2,4,3,832,386,40,41,0.93,0.84,0.89,0.66,25,7,0.16,0,2,0,12,9,6,2,2,0,6,6,6,3,0.5,0.22,15,14,0.47,0.57,8,16,11,10,1,0,0,0,Willy Delajod, 21:00
23/05/2021,38,Asse,Dijon Fco,0.65,0.35,0.46,0.54,0.48,0.52,10,14,1,0,9,3,613,328,81,60,0.84,0.72,0.73,0.56,25,9,0.48,0.22,0,1,19,10,5,2,5,1,8,5,11,5,0.26,0.2,15,29,0.6,0.31,18,16,13,10,1,0,0,0,Antony Gautier, 21:00
23/05/2021,38,Strasbourg,Lorient,0.52,0.48,0.54,0.46,0.67,0.33,10,9,0,1,2,3,488,443,84,43,0.85,0.83,0.69,0.62,7,16,0.43,0.31,1,1,6,7,2,1,0,2,5,4,1,3,0.33,0.14,15,13,0.67,0.69,10,11,17,9,1,1,0,0,Stéphanie Frappart, 21:00
23/05/2021,38,Brest,Psg,0.37,0.63,0.48,0.52,0.5,0.5,7,4,1,0,5,4,391,695,63,45,0.78,0.89,0.69,0.85,14,16,0.29,0.31,0,2,6,9,5,4,0,2,0,2,6,7,0.83,0.44,14,9,0.29,0.78,14,12,7,6,1,2,0,0,Mikael Lesage, 21:00
